,host_acceptance_rate,host_is_superhost,host_identity_verified,latitude,bathrooms,price,has_availability,instant_bookable,Private room,within a day,within a few hours,kitchen,Breakfast,Nespresso machine,TV,security_cameras,Wifi,hot_water,log_min_nights,log_max_nights,log_nreviews,log_accommo
583,100.0,0,1,37.9805,1.0,29.0,1,1,0,0,0,1,0,0,1,1,1,1,0.9162907318741551,7.025982660346787,5.156177599386914,1.5040773967762742
584,99.0,1,1,37.98473,1.0,34.0,1,1,1,0,0,1,0,0,0,0,1,1,0.9162907318741551,4.505349850705881,6.071891796220597,0.9162907318741551
585,0.0,0,0,37.96576,1.0,60.0,1,0,0,1,0,1,0,0,0,0,1,1,1.252762968495368,7.025982660346787,3.1570004211501135,1.5040773967762742
586,100.0,0,0,37.9724,1.5,29.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,1.7047480922384253,6.1516682986483175,1.5040773967762742
587,100.0,1,1,37.98,1.0,150.0,1,1,0,0,0,0,0,0,1,0,1,0,3.349904087274605,4.505349850705881,4.749270529961848,0.9162907318741551
588,100.0,0,0,37.9802,1.5,53.0,1,1,0,0,0,1,0,0,0,0,1,1,0.4054651081081644,7.025982660346787,4.945207488773801,0.9162907318741551
589,100.0,0,1,37.96349,1.0,48.0,0,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,-0.6931471805599453,1.252762968495368
590,0.0,1,0,37.98148,1.0,41.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.511410582008745,1.5040773967762742
591,96.0,0,0,37.96019,1.0,34.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,3.3843902633457743,2.5257286443082556,0.9162907318741551
592,100.0,0,0,37.98265,1.0,40.0,0,0,1,0,0,1,0,0,0,0,1,0,0.4054651081081644,7.025982660346787,2.0149030205422647,1.252762968495368
593,75.0,0,1,37.98764,2.0,55.0,1,0,0,1,0,1,0,0,1,0,1,1,1.7047480922384253,7.025982660346787,2.5257286443082556,1.7047480922384253
594,93.0,1,1,37.97639,2.0,107.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.4785534168509695,2.0149030205422647
595,100.0,1,0,37.98919,1.0,34.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.685279003091641,0.9162907318741551
596,100.0,1,1,37.979,1.0,64.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.744604469176457,1.5040773967762742
597,100.0,0,1,37.9624,1.0,60.0,1,0,0,1,0,0,0,0,0,0,1,1,0.9162907318741551,7.025982660346787,2.0149030205422647,0.9162907318741551
598,100.0,0,0,37.97766,1.0,121.0,1,0,0,0,0,1,1,0,1,0,1,0,0.9162907318741551,3.417726683613366,1.5040773967762742,0.9162907318741551
599,15.0,0,1,37.98177,1.0,30.0,1,0,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,3.1986731175506815,1.5040773967762742
600,98.0,1,1,37.97837,1.0,84.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.620058798481842,1.5040773967762742
601,98.0,1,1,37.97781,1.0,94.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.658710952916121,1.5040773967762742
602,100.0,1,1,38.00157,1.0,25.0,1,0,0,0,0,1,0,0,1,0,1,1,3.417726683613366,7.025982660346787,3.1570004211501135,0.9162907318741551
603,98.0,1,1,37.97838,1.0,74.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.375757021660286,1.5040773967762742
604,100.0,0,1,37.99928,1.0,27.0,1,0,0,0,0,1,0,0,0,0,1,1,1.252762968495368,5.195730777772936,2.1400661634962708,0.9162907318741551
605,98.0,1,1,37.97838,1.0,94.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.66814498514948,1.5040773967762742
606,98.0,1,1,37.97836,1.0,94.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,3.960813169597578,1.5040773967762742
607,98.0,1,1,37.978390000000005,1.0,83.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.126935749792416,1.5040773967762742
608,100.0,1,1,37.966805,2.0,90.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,3.817712325956905,1.8718021769015913
609,100.0,0,0,37.99003,1.0,30.0,0,0,1,0,0,1,0,0,0,0,1,0,0.4054651081081644,1.7047480922384253,0.4054651081081644,0.9162907318741551
610,100.0,1,1,37.96425,1.0,50.0,1,0,0,0,1,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.66815529701305,1.5040773967762742
611,100.0,0,0,37.99561,1.0,35.0,0,0,0,0,0,1,0,0,1,0,1,0,1.252762968495368,3.417726683613366,-0.6931471805599453,0.9162907318741551
612,100.0,0,1,37.980920000000005,2.0,70.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.283586561860629,1.8718021769015913
613,100.0,0,1,37.9743,1.0,39.0,1,1,1,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,0.4054651081081644,0.9162907318741551
614,100.0,0,0,37.97375,2.0,48.0,1,0,0,0,0,1,0,0,0,0,0,0,3.417726683613366,5.195730777772936,-0.6931471805599453,1.5040773967762742
615,100.0,1,1,37.97803,1.0,74.0,1,1,0,0,0,1,0,1,1,1,1,1,0.9162907318741551,7.025982660346787,5.523458920524919,0.9162907318741551
616,100.0,1,1,37.96397,1.0,35.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,3.417726683613366,5.705447753975262,1.252762968495368
617,100.0,0,1,37.97624,1.0,34.0,1,1,1,0,0,1,0,1,1,0,1,1,0.4054651081081644,3.417726683613366,3.7954891891721947,0.9162907318741551
618,0.0,0,0,37.97397,2.0,126.0,1,0,0,0,0,1,1,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,0.9162907318741551
619,98.0,0,0,37.95751,1.0,45.0,1,0,0,0,0,1,0,0,0,0,1,1,1.5040773967762742,3.417726683613366,2.2512917986064953,1.7047480922384253
620,100.0,0,0,37.979420000000005,1.0,30.0,1,0,1,0,0,1,1,0,1,0,1,0,1.252762968495368,7.025982660346787,-0.6931471805599453,0.4054651081081644
621,100.0,1,1,37.97992,1.0,32.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.749270529961848,1.5040773967762742
622,100.0,1,1,37.96914,1.0,58.0,1,1,0,0,0,0,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,4.848116364598481,0.9162907318741551
623,100.0,0,1,37.96616,1.0,30.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.5154428455366835,1.7047480922384253
624,100.0,0,0,37.98042,1.0,400.0,1,0,1,0,0,0,0,0,1,0,1,0,0.4054651081081644,2.0149030205422647,-0.6931471805599453,1.5040773967762742
625,100.0,0,0,37.96995,1.0,44.0,1,1,0,0,0,1,1,0,1,0,1,0,5.404927101606295,7.025982660346787,-0.6931471805599453,1.5040773967762742
626,100.0,1,1,37.99072,1.0,27.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.1149953094204985,0.9162907318741551
627,93.0,1,1,38.00291,1.0,23.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.255612709818223,1.252762968495368
628,96.0,0,0,37.95864,1.0,27.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.358941988364472,1.5040773967762742
629,96.0,0,1,37.97498,2.0,144.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,6.593729231190754,4.66814498514948,2.0149030205422647
630,98.0,1,1,37.96699,1.0,29.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.886582645426277,1.5040773967762742
631,100.0,0,0,38.00041,1.5,50.0,1,0,0,0,0,1,0,0,1,0,1,0,1.252762968495368,7.025982660346787,-0.6931471805599453,1.8718021769015913
632,100.0,0,0,37.976490000000005,1.0,50.0,1,0,0,0,0,1,0,0,0,0,0,0,5.206750173022546,5.898526551448713,-0.6931471805599453,1.252762968495368
633,100.0,1,1,37.97914,1.0,55.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.7318028369214575,1.252762968495368
634,100.0,1,1,38.01448,1.0,44.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,6.907255153940455,4.22683374526818,1.5040773967762742
635,100.0,0,0,37.98583,1.0,20.0,1,0,0,0,0,1,0,0,0,0,1,0,1.252762968495368,7.025982660346787,3.068052935133617,0.9162907318741551
636,98.0,1,0,37.96761,1.0,40.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,4.505349850705881,5.558756702605943,1.252762968495368
637,100.0,0,0,37.96375,1.0,80.0,1,0,0,0,0,1,0,0,1,0,1,0,1.252762968495368,4.505349850705881,-0.6931471805599453,1.5040773967762742
638,100.0,0,0,37.97286,1.0,47.0,1,0,0,0,0,1,0,0,0,0,0,0,0.9162907318741551,7.025982660346787,-0.6931471805599453,0.9162907318741551
639,100.0,1,1,37.96725,2.0,55.0,1,0,0,0,1,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,-0.6931471805599453,2.0149030205422647
640,60.0,0,1,37.99957,1.0,36.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,4.791649752930709,3.1135153092103742,0.9162907318741551
641,100.0,1,1,37.97488,1.0,68.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,2.803360380906535,1.5040773967762742
642,97.0,0,1,37.9624,1.0,41.0,1,1,1,0,0,1,0,0,1,0,1,1,0.4054651081081644,2.2512917986064953,4.987025428457122,1.5040773967762742
643,95.0,1,1,37.97476,2.5,89.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.349904087274605,5.884714177161102,1.8718021769015913
644,100.0,0,1,37.98361,1.0,80.0,1,0,0,0,0,1,0,0,0,0,1,1,1.252762968495368,7.025982660346787,-0.6931471805599453,1.252762968495368
645,89.0,1,1,38.00047,1.0,19.0,1,0,1,0,0,1,0,0,0,0,1,1,2.0149030205422647,4.505349850705881,0.4054651081081644,0.4054651081081644
646,100.0,0,0,37.99057,1.0,95.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,-0.6931471805599453,1.252762968495368
647,100.0,1,1,37.96702,1.0,65.0,1,0,0,0,0,1,0,0,1,0,1,1,1.5040773967762742,7.025982660346787,2.8622008809294686,1.7047480922384253
648,100.0,0,0,37.985890000000005,1.0,30.0,1,0,0,0,0,1,0,0,1,0,1,1,2.3513752571634776,7.025982660346787,2.5257286443082556,0.9162907318741551
649,85.0,0,1,37.96435,1.0,20.0,1,0,0,1,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.0072963928307415,1.5040773967762742
650,89.0,1,1,37.9834,1.0,50.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.757323241584231,1.5040773967762742
651,95.0,1,1,37.9741,3.0,124.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.614951260949585,1.7047480922384253
652,99.0,1,1,37.985240000000005,2.0,70.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.7013019741124933,4.620058798481842,1.8718021769015913
653,100.0,1,1,37.98729,1.0,30.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.190175207928333,0.9162907318741551
654,100.0,0,0,37.96752,1.5,50.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,2.0149030205422647,1.252762968495368,2.1400661634962708
655,100.0,0,1,37.96712,1.0,25.0,1,1,0,0,0,1,0,0,1,0,1,1,1.7047480922384253,3.417726683613366,6.211603589401893,1.252762968495368
656,100.0,1,1,37.97495,1.5,99.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.436751534363128,2.0149030205422647
657,100.0,0,0,37.98796,1.0,20.0,0,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,4.241326752570746,1.5040773967762742
658,100.0,0,0,37.96243,1.0,40.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.1328529268205045,1.252762968495368
659,83.0,1,1,37.9647,1.0,132.0,1,0,0,0,1,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,4.6491870714048655,1.8718021769015913
660,100.0,0,1,37.9715,1.0,80.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,-0.6931471805599453,0.9162907318741551
661,94.0,1,1,37.97961,1.0,32.0,1,0,0,0,0,1,0,0,0,0,1,1,0.9162907318741551,7.025982660346787,4.182050142641207,0.9162907318741551
662,96.0,1,1,37.99824,1.0,25.0,1,0,0,0,0,1,0,0,1,0,1,1,3.0204248861443626,7.025982660346787,2.2512917986064953,1.5040773967762742
663,100.0,0,0,37.97093,1.0,55.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,6.827087375914682,2.3513752571634776,1.5040773967762742
664,100.0,0,0,37.9659,1.0,18.0,1,0,1,0,0,1,0,0,0,0,1,0,0.4054651081081644,7.025982660346787,2.4423470353692043,0.4054651081081644
665,100.0,0,1,37.97616,1.0,52.0,1,1,1,0,0,0,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,0.9162907318741551,0.9162907318741551
666,100.0,0,1,37.97694,1.0,56.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,3.417726683613366,5.1149953094204985,1.5040773967762742
667,100.0,0,1,38.00566,1.0,30.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.474369310328396,0.9162907318741551
668,100.0,0,0,37.9645,1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0.4054651081081644,1.252762968495368,-0.6931471805599453,0.4054651081081644
669,100.0,0,1,38.00237,1.5,87.0,1,0,0,0,0,0,0,0,0,0,0,0,1.5040773967762742,7.025982660346787,-0.6931471805599453,0.9162907318741551
670,98.0,1,0,37.97954,1.0,46.0,1,0,0,0,0,1,0,0,1,0,1,1,1.5040773967762742,2.3513752571634776,5.661222860237405,0.9162907318741551
671,100.0,0,0,37.96969,1.0,90.0,1,0,0,1,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.5040773967762742
672,94.0,1,1,37.98124,1.0,40.0,1,0,0,0,0,1,1,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.516338972281476,1.5040773967762742
673,100.0,1,1,37.97788,1.0,41.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,4.620058798481842,1.252762968495368
674,78.0,0,1,37.97891,1.0,55.0,1,0,0,0,1,1,0,0,1,0,1,0,1.5040773967762742,7.025982660346787,0.4054651081081644,0.9162907318741551
675,93.0,1,1,37.96726,1.0,33.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,3.9219733362813143,4.980176086611547,0.9162907318741551
676,67.0,1,1,37.98789,1.0,65.0,1,0,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.5040773967762742
677,100.0,0,0,37.98762,1.5,45.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,2.2512917986064953,1.7047480922384253
678,100.0,1,1,37.98176,2.0,85.0,1,1,0,0,0,0,0,0,1,0,1,0,1.7047480922384253,5.901266279189834,4.119037174812473,2.0149030205422647
679,96.0,0,1,37.98047,1.0,46.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.0466457316192885,2.1400661634962708
680,95.0,1,1,37.97146,3.0,340.0,1,0,0,1,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,2.803360380906535,2.4423470353692043
681,94.0,1,1,37.973290000000006,1.0,97.0,1,1,0,0,0,0,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,5.377590547442544,1.5040773967762742
682,100.0,1,1,37.96671,1.0,36.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,4.102643365036796,5.358941988364472,0.9162907318741551
683,100.0,0,0,37.99529,2.0,70.0,1,1,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,-0.6931471805599453,1.5040773967762742
684,100.0,1,1,37.96759,2.5,89.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,6.149536101678477,2.1400661634962708
685,0.0,0,0,37.97866,1.5,40.0,1,0,0,0,0,1,1,0,1,0,1,1,3.417726683613366,5.887491956725004,2.6026896854443837,1.252762968495368
686,100.0,1,0,37.97498,1.0,100.0,1,0,0,0,0,1,0,0,1,0,1,1,1.7047480922384253,7.025982660346787,5.404927101606295,0.9162907318741551
687,100.0,1,1,37.96376,1.0,65.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,2.6741486494265287,5.184588601219693,1.5040773967762742
688,98.0,1,1,37.97986,1.0,58.0,1,0,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,5.0271645960474665,0.9162907318741551
689,100.0,1,1,37.991620000000005,1.5,50.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.912150740388256,2.2512917986064953
690,100.0,0,1,37.98532,1.0,80.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.3843902633457743,2.0149030205422647,1.8718021769015913
691,98.0,1,1,37.98057,1.0,50.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,4.102643365036796,0.9162907318741551
692,100.0,0,0,37.965408,1.5,45.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.417726683613366,4.677490847567717,1.7047480922384253
693,100.0,1,1,37.976420000000005,1.0,54.0,1,0,0,0,0,0,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,4.908971640319756,1.8718021769015913
694,100.0,1,0,37.98906,1.0,22.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.972536537222463,0.9162907318741551
695,100.0,0,1,37.97736,1.0,75.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,3.417726683613366,3.349904087274605,0.9162907318741551
696,100.0,1,0,37.96754,1.0,50.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,4.102643365036796,5.457455587886334,2.0149030205422647
697,88.0,0,1,38.00001,1.0,30.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,4.930870325627393,1.8718021769015913
698,100.0,0,1,37.99046,1.5,14.0,1,0,1,0,0,1,0,0,0,0,1,1,1.252762968495368,4.102643365036796,4.0163830207523885,0.9162907318741551
699,100.0,1,1,37.97733,1.5,70.0,1,1,0,0,0,1,0,0,0,0,1,1,1.252762968495368,7.025982660346787,3.449987545831587,0.9162907318741551
700,100.0,0,0,37.97704,1.0,28.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.1387352967235715,0.9162907318741551
701,100.0,0,0,38.00107,2.0,40.0,1,0,0,0,0,1,0,0,0,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.5040773967762742
702,100.0,0,1,38.02057,1.0,75.0,1,0,0,1,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,1.252762968495368,1.7047480922384253
703,100.0,1,1,37.96787,1.5,111.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,6.908255154023788,5.40042258948519,1.8718021769015913
704,100.0,0,0,37.98951,1.0,100.0,1,0,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.5040773967762742
705,100.0,0,1,37.98831,1.0,80.0,1,1,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,-0.6931471805599453,1.8718021769015913
706,100.0,0,0,37.98518,1.0,100.0,0,0,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,1.5040773967762742
707,67.0,0,1,38.01469,1.5,120.0,1,0,0,1,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,0.9162907318741551,1.8718021769015913
708,67.0,0,1,38.01476,1.0,70.0,1,0,0,1,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,2.3513752571634776,1.8718021769015913
709,100.0,1,1,37.96838,1.0,75.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.449987545831587,4.783316371371566,1.252762968495368
710,67.0,0,1,38.01429,1.0,80.0,1,0,0,1,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,1.7047480922384253,1.8718021769015913
711,100.0,1,0,37.97488,1.0,46.0,1,0,1,0,0,1,0,0,0,0,1,1,0.9162907318741551,7.025982660346787,5.930918047239948,0.9162907318741551
712,100.0,1,1,37.96079,1.0,99.0,1,0,0,0,0,1,1,0,1,0,1,1,0.9162907318741551,2.3513752571634776,3.817712325956905,1.7047480922384253
713,67.0,0,1,38.01415,1.0,100.0,1,0,0,1,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,-0.6931471805599453,1.5040773967762742
714,100.0,1,0,37.99285,1.0,35.0,1,0,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,4.930870325627393,1.252762968495368
715,100.0,0,0,37.990840000000006,1.5,41.0,1,0,0,0,0,1,0,0,1,0,1,1,1.252762968495368,3.417726683613366,3.960813169597578,1.5040773967762742
716,100.0,0,1,38.005390000000006,1.5,50.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,-0.6931471805599453,1.5040773967762742
717,100.0,1,1,37.97695,1.5,83.0,1,1,0,0,0,1,0,0,1,1,1,1,0.4054651081081644,7.02509377139937,4.855928904335275,1.252762968495368
718,100.0,1,1,37.97695,1.5,90.0,1,1,0,0,0,1,0,1,1,1,1,1,0.9162907318741551,7.02509377139937,5.020585624949423,1.5040773967762742
719,100.0,1,1,37.97688,1.5,99.0,1,1,0,0,0,1,0,1,1,1,1,1,0.9162907318741551,7.02509377139937,4.848116364598481,1.5040773967762742
720,100.0,0,0,37.96973,1.0,70.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,-0.6931471805599453,1.5040773967762742
721,60.0,0,1,37.99957,1.0,29.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,3.5409593240373143,1.252762968495368
722,100.0,1,1,37.96788,1.0,35.0,1,1,0,0,0,0,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,5.539300835990577,1.252762968495368
723,100.0,0,1,37.99453,1.0,40.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,3.417726683613366,4.639571612705423,1.7047480922384253
724,100.0,1,1,37.99249,1.0,28.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,5.60396213937399,1.8718021769015913
725,96.0,0,1,37.97858,1.0,155.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,1.8718021769015913,1.8718021769015913
726,92.0,0,1,37.977,1.0,150.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,1.252762968495368,1.8718021769015913
727,100.0,1,1,37.96294,1.0,51.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,3.417726683613366,4.590056548178043,1.5040773967762742
728,96.0,0,1,37.9774,1.0,155.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,3.068052935133617,1.8718021769015913
729,96.0,0,1,37.97805,1.0,155.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,1.5040773967762742,1.8718021769015913
730,96.0,0,1,37.97737,1.0,130.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,1.252762968495368,1.5040773967762742
731,96.0,0,1,37.97851,1.0,130.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,1.5040773967762742,0.9162907318741551
732,92.0,0,1,37.97896,1.0,150.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,2.803360380906535,1.8718021769015913
733,92.0,0,1,37.97847,1.0,150.0,1,0,0,0,0,1,0,0,1,0,1,0,0.9162907318741551,7.025982660346787,2.4423470353692043,1.8718021769015913
734,92.0,0,1,37.97862,1.0,95.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,1.252762968495368,0.9162907318741551
735,100.0,1,1,37.99873,1.5,43.0,1,1,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,7.025982660346787,3.481240089335692,1.5040773967762742
736,100.0,0,0,37.99598,1.0,50.0,1,1,0,0,0,1,0,0,0,0,1,0,0.4054651081081644,7.025982660346787,0.4054651081081644,1.7047480922384253
737,100.0,0,1,38.01417,1.0,40.0,1,0,0,0,0,1,0,0,1,0,0,0,0.4054651081081644,5.901266279189834,-0.6931471805599453,0.9162907318741551
738,100.0,1,1,38.02009,1.0,30.0,1,1,0,1,0,1,0,0,1,0,1,1,2.0149030205422647,4.102643365036796,3.7013019741124933,1.5040773967762742
739,100.0,1,1,37.98655,2.0,81.0,1,1,0,0,0,1,0,0,0,0,1,1,0.9162907318741551,7.025982660346787,4.966335035199676,2.2512917986064953
740,100.0,1,1,37.96622,1.0,69.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.698769932832657,1.5040773967762742
741,100.0,1,0,37.95954,1.0,44.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,5.195730777772936,3.901972669574645,1.5040773967762742
742,99.0,0,1,37.97376,2.5,224.0,1,0,0,0,0,1,0,0,1,0,1,1,0.9162907318741551,4.505349850705881,5.167639042905921,1.8718021769015913
743,100.0,0,1,37.97737,1.0,90.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,3.417726683613366,4.310799125385514,1.8718021769015913
744,100.0,0,1,37.97562,1.0,90.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,3.417726683613366,3.676300671907076,1.7047480922384253
745,100.0,0,1,37.96912,1.0,52.0,1,0,0,0,0,0,0,0,0,0,0,0,2.0149030205422647,7.025982660346787,-0.6931471805599453,1.5040773967762742
746,99.0,0,1,37.97862,1.0,42.0,1,1,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,4.102643365036796,5.83627165770228,0.9162907318741551
747,100.0,0,0,37.991620000000005,1.0,31.0,1,0,0,0,0,1,1,0,1,0,1,1,0.4054651081081644,7.025982660346787,5.07829394257007,1.5040773967762742
748,100.0,0,1,37.97883,1.0,64.0,1,1,0,0,0,1,0,0,1,0,1,1,0.4054651081081644,7.025982660346787,4.4942386252808095,1.7047480922384253
749,100.0,0,0,37.9956,1.0,60.0,0,0,0,0,0,1,0,0,1,0,1,0,0.4054651081081644,7.025982660346787,-0.6931471805599453,0.9162907318741551
750,100.0,0,1,37.97937,1.0,65.0,0,0,0,0,0,1,0,0,0,0,1,1,0.9162907318741551,7.025982660346787,0.4054651081081644,1.5040773967762742
751,100.0,1,1,37.9775,1.0,169.0,1,1,0,0,0,1,0,0,1,0,1,1,1.252762968495368,7.025982660346787,1.8718021769015913,1.8718021769015913
